"rinok";"role_definition";"role_table"
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/EPS_chasti;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/EPS_chasti
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/OFR_chasti;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/OFR_chasti
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_1_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_2_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_3_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_4;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_4_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r1_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r2_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r2_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r3_1_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r3_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r3_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r3_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r4_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r4_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r5_1_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r5_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r5_zapr;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420458_r5_zapr
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r1;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r1
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r1_2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r1
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r2_2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r2_3;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r3;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r3
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r3_2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r3
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r3_itog;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r3_itog
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r4;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_1/sr_nfo_1_r4
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r1;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r1
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r2_1;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r3;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r3
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r3_2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r3_2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r4;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r4
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r4_2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r4_2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r5;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r5
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r6;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r6
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r6_1;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_2/sr_nfo_2_r6_1
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_3;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_3
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_4;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_4
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_4_pz;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_4_pz
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_5;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_5
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_6;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_6
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_8;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_8
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_8_2;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_nfo_8_2
purcb;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_soprovod;http://www.cbr.ru/xbrl/nso/nfo/rep/2025-11-30/tab/sr_soprovod
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_4;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_5;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_6;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_7;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_2_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_2_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_2_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_3_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_3_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_3_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_3_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_3_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_3_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_4_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_4_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_4_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_4_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_4_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420312_4_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420314_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420314
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420314_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420314
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420315;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420315
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420315_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420315
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420317;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420317
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420318;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420318
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420319;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420319
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420322;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420322
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420323;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420323
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420323/1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420323
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420324_R1_P1_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420324_R1_P1_1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420324_R1_P1_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420324_R1_P1_2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420324_R2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420324_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420325;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420325
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420327;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420327
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R10;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R10
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R11;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R11
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R12;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R12
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R13;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R13
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R14;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R14
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R15;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R15
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R16;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R16
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R17;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R17
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R4;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R4
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R4_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R4
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R4_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R4
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R5;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R5
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R5_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R5
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R5_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R5
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R6;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R6
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R6_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R6
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R6_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R6
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R7;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R7
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R7_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R7
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R7_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R7
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R8;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R8
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R9;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420401/SR_0420401_R9
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_m/SR_0420409_m;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_m/SR_0420409_m
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_m/SR_0420409_m_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_m/SR_0420409_m_2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_q/SR_0420409_q;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_q/SR_0420409_q
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_q/SR_0420409_q_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420409_q/SR_0420409_q_2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_m_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_m
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_m_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_m
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_q_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_q
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_q_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_q
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_SPOD_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_SPOD_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_zapr_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_zapr_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420410_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_SPOD_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_SPOD_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_SPOD
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_zapr_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_zapr_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420411_zapr
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R1_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R1
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R2;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R2_1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R3;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420412/SR_0420412_R3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420413/SR_0420413_r1;http://www.cbr.ru/xbrl/nso/purcb/rep/2025-11-30/tab/SR_0420413/SR_0420413_r1
