"rinok";"role_definition";"role_table"
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R17;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R17
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R18;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R18
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R2
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R3
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R4;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R4
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R4_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R4
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R4_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R4
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R5;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R5
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R5_2;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R5
purcb;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R5_3;http://www.cbr.ru/xbrl/nso/purcb/rep/2024-12-30/tab/SR_0420401/SR_0420401_R5
