"rinok";"role_definition";"role_table"
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-11-30/tab/sr_0420254_r_1_p1_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-11-30/tab/sr_0420254_r_1_p1_2
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r2_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r2_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r2_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r2_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r4;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r4
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r5;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r5
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r6_p1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420250_r6_p1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p1_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_DoxKonsIInfUsl;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_DoxKonsIInfUsl
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_proch_dox;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_proch_dox
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_proch_invest_dox;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_proch_invest_dox
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_RasxKonsIInfUsl;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_RasxKonsIInfUsl
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_SSIOUD_ProchRasx;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r1_p2_SSIOUD_ProchRasx
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p1_IFRS9;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p1_IFRS9
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p1_IFRS9_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p1_IFRS9
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p2_IFRS9;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p2_IFRS9
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p2_IFRS9_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r5_p2_IFRS9
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r6;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r6
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r7;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r7
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r8;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420252_r8
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1_3;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1_spr;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_1_spr
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_2;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_2
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_2_2_spr;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_2_spr
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_2_spr;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420253_r_2_spr
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1
npf;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1_rassh_1;http://www.cbr.ru/xbrl/nso/npf/rep/2024-12-30/tab/sr_0420254_r_1
