"rinok";"role_definition";"role_table"
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r1_S_KZProchA;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r1_S_KZProchA
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r1_S_KZProchA_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r1_S_KZProchA_2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2_3;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2_2A;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2A
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2_3A;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2A
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2A;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420864_r2A
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB_2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB_3;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB_3
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB_4;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_CzB_4
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_2;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_2
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_3;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_3
srki;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_Depozity;http://www.cbr.ru/xbrl/nso/srki/rep/2024-12-30/tab/sr_0420865_r1_DS_Depozity
